key,locale,package,origin_text,text
notification::phrase.cannot_mark_notification_as_read,ru,metafox/notification,"Cannot mark notifications as read.",
notification::phrase.delete,ru,metafox/notification,Delete,
notification::phrase.delete_all_notifications,ru,metafox/notification,"Delete All Notifications",
notification::phrase.delete_confirm,ru,metafox/notification,"Are you sure you want to remove this notification?",
notification::phrase.delete_confirm_all,ru,metafox/notification,"Are you sure you want to remove all notifications?",
notification::phrase.edit_notification_type,ru,metafox/notification,"Edit Notification Type",
notification::phrase.email_notifications,ru,metafox/notification,"Email Notifications",
notification::phrase.enable_this_notification_type,ru,metafox/notification,"Enable this notification type?",
notification::phrase.in_app_notifications,ru,metafox/notification,"In-app Notifications",
notification::phrase.is_request_notification_type,ru,metafox/notification,"Is request notification type?",
notification::phrase.is_system_notification_type,ru,metafox/notification,"Is system notification type?",
notification::phrase.mark_all_as_read,ru,metafox/notification,"Mark all as read",
notification::phrase.mark_as_read,ru,metafox/notification,"Mark as read",
notification::phrase.marked_all_as_read_successfully,ru,metafox/notification,"Marked all as read successfully.",
notification::phrase.marked_as_read_successfully,ru,metafox/notification,"Marked as read successfully.",
notification::phrase.mobile_notifications,ru,metafox/notification,"Mobile Notifications",
notification::phrase.notification,ru,metafox/notification,Notification,
notification::phrase.notification_is_removed_successfully,ru,metafox/notification,"Notification has been removed successfully.",
notification::phrase.notification_notification_type,ru,metafox/notification,Notification,
notification::phrase.notifications,ru,metafox/notification,Notifications,
notification::phrase.notification_setting_not_exist,ru,metafox/notification,"The :attribute does not exist.",
notification::phrase.notification_settings,ru,metafox/notification,"Notification settings",
notification::phrase.notification_type_can_edit,ru,metafox/notification,"Can edit status of this notification type?",
notification::phrase.notification_type_enable_database_channel,ru,metafox/notification,"Enable Database channel?",
notification::phrase.notification_type_enable_mail_channel,ru,metafox/notification,"Enable Mail channel?",
notification::phrase.open_notifications,ru,metafox/notification,"Open notifications",
notification::phrase.remove_this_notification,ru,metafox/notification,"Remove this notification",
notification::phrase.settings,ru,metafox/notification,Settings,
notification::phrase.sms_notifications,ru,metafox/notification,"SMS Notifications",
notification::phrase.types,ru,metafox/notification,Types,
notification::seo.notification,ru,metafox/notification,Notifications,
notification::seo.notification_desription,ru,metafox/notification,,
notification::seo.notification_heading,ru,metafox/notification,,
notification::seo.notification_keywords,ru,metafox/notification,,
notification::web.web_push_consent_desc,ru,metafox/notification,"Allow push notifications from our website.",
page::mail.user_full_name_like_page_subject,ru,metafox/page,":user_full_name liked your page ':title'",
page::notification.page_approved_successfully_notification,ru,metafox/page,"An admin approved your Page.",
page::notification.user_full_name_invited_you_to_admin_page_title,ru,metafox/page,"<b>:user_full_name</b> invited you to become an admin of page <b>:title</b>.",
page::notification.user_full_name_invited_you_to_like_page_title,ru,metafox/page,"<b>:user_full_name</b> invited you to like page <b>:title</b>.",
page::notification.user_full_name_like_page_title,ru,metafox/page,"<b>:user_full_name</b> liked your page <b>:title</b>.",
page::notification.you_have_a_request_claim_page,ru,metafox/page,"You have a request claim page from <b>:user_name</b>.",
page::notification.your_have_been_removed_as_owner_of_page_title,ru,metafox/page,"You have been removed as owner of page <b>:title</b>.",
page::notification.your_have_now_become_the_new_owner_of_title,ru,metafox/page,"You have now become the new owner of <b>:title</b>.",
page::permission.can_approve_page_desc,ru,metafox/page,,
page::permission.can_approve_page_label,ru,metafox/page,"Can approve pages?",
page::permission.can_auto_approved_page_desc,ru,metafox/page,,
page::permission.can_auto_approved_page_label,ru,metafox/page,"Automatically approve pages of users having this role?",
page::permission.can_claim_page_desc,ru,metafox/page,,
page::permission.can_claim_page_label,ru,metafox/page,"Can claim pages?",
page::permission.can_comment_page_desc,ru,metafox/page,,
page::permission.can_create_page_desc,ru,metafox/page,,
page::permission.can_create_page_label,ru,metafox/page,"Can create new pages?",
page::permission.can_create_page_type_desc,ru,metafox/page,,
page::permission.can_delete_page_desc,ru,metafox/page,,
page::permission.can_delete_page_label,ru,metafox/page,"Can delete own pages?",
page::permission.can_delete_page_type_desc,ru,metafox/page,,
page::permission.can_feature_page_desc,ru,metafox/page,,
page::permission.can_feature_page_label,ru,metafox/page,"Can feature a pages?",
page::permission.can_flood_control_page_desc,ru,metafox/page,"Setting it to ""0"" (without quotes) is default and users will not have to wait.",
page::permission.can_flood_control_page_label,ru,metafox/page,"How many minutes this user group should wait before they can add new page.",
page::permission.can_moderate_page_desc,ru,metafox/page,,
page::permission.can_moderate_page_label,ru,metafox/page,"Can moderate pages?",
page::permission.can_purchase_sponsor_page_desc,ru,metafox/page,,
page::permission.can_purchase_sponsor_page_label,ru,metafox/page,"Can members of this user group purchase a sponsored ad space?",
page::permission.can_quota_control_page_desc,ru,metafox/page,"The maximum number of pages that members of this user group can create. For unlimited add ""0"" without quotes",
page::permission.can_quota_control_page_label,ru,metafox/page,"Maximum number of Pages can create?",
page::permission.can_report_page_desc,ru,metafox/page,,
page::permission.can_report_page_label,ru,metafox/page,"Can report pages?",
page::permission.can_save_page_desc,ru,metafox/page,,
page::permission.can_save_page_label,ru,metafox/page,"Can save pages?",
page::permission.can_share_page_desc,ru,metafox/page,,
page::permission.can_share_page_label,ru,metafox/page,"Can share pages?",
page::permission.can_sponsor_page_desc,ru,metafox/page,,
page::permission.can_sponsor_page_label,ru,metafox/page,"Can sponsor Pages?",
page::permission.can_update_page_desc,ru,metafox/page,,
page::permission.can_update_page_label,ru,metafox/page,"Can manage own pages?",
page::permission.can_update_page_type_desc,ru,metafox/page,,
page::permission.can_upload_cover_page_desc,ru,metafox/page,,
page::permission.can_upload_cover_page_label,ru,metafox/page,"Can upload cover photo on Pages?",
page::permission.can_view_page_desc,ru,metafox/page,,
page::permission.can_view_page_label,ru,metafox/page,"Can browse and view pages?",
page::phrase.about,ru,metafox/page,About,
page::phrase.about_page,ru,metafox/page,"About Page",
page::phrase.add_as_friend,ru,metafox/page,"Add as Friend",
page::phrase.added_a_page,ru,metafox/page,"added a page",
page::phrase.add_new_page,ru,metafox/page,"Add New Page",
page::phrase.add_page_admin_successfully,ru,metafox/page,"Added page admin successfully.",
page::phrase.add_pages,ru,metafox/page,"Add Pages",
page::phrase.admin_updated_to_member_successfully,ru,metafox/page,"Admin was updated to member successfully.",
page::phrase.albums,ru,metafox/page,Albums,
page::phrase.all_pages,ru,metafox/page,"All Pages",
page::phrase.app_name,ru,metafox/page,Page,
page::phrase.approve_claim_page_notification_type,ru,metafox/page,"Approve Claim Page Notification",
page::phrase.approved_successfully,ru,metafox/page,"Approved successfully",
page::phrase.block_from_page,ru,metafox/page,"Block From Page",
page::phrase.browse_pages_you_may_like,ru,metafox/page,"Browse pages you may like.",
page::phrase.cancel_request,ru,metafox/page,"Cancel Request",
page::phrase.captcha_on_create_page,ru,metafox/page,"Enable CAPTCHA challenge when adding a new page",
page::phrase.category,ru,metafox/page,Category,
page::phrase.claimed_by,ru,metafox/page,"Claimed By",
page::phrase.claim_page,ru,metafox/page,"Claim Page",
page::phrase.claim_page_notification_type,ru,metafox/page,"Claim Page Notification",
page::phrase.create_new_page,ru,metafox/page,"Create New Page",
page::phrase.create_page,ru,metafox/page,"Create Page",
page::phrase.decline,ru,metafox/page,Decline,
page::phrase.delete,ru,metafox/page,Delete,
page::phrase.delete_confirm,ru,metafox/page,"Are you sure you want to permanently delete this page?",
page::phrase.denied_successfully,ru,metafox/page,"Denied successfully",
page::phrase.deny,ru,metafox/page,Deny,
page::phrase.description_edit_page_url,ru,metafox/page,"You can customize and access the page through this address link.",
page::phrase.edit,ru,metafox/page,Edit,
page::phrase.edit_page,ru,metafox/page,"Edit Page",
page::phrase.expired_invite_day,ru,metafox/page,"Invite expires in { value, plural, =1{# day} other{# days} }",
page::phrase.feature,ru,metafox/page,Feature,
page::phrase.featured,ru,metafox/page,Featured,
page::phrase.fill_in_a_name_for_your_page,ru,metafox/page,"Fill in a name for your page",
page::phrase.friends_pages,ru,metafox/page,"Friends' Pages",
page::phrase.grant,ru,metafox/page,Grant,
page::phrase.hi_owner_full_name_user_full_name_invited_you_to_like_page_title,ru,metafox/page,"Hi <b>:owner_full_name</b>, <b>:user_full_name</b>  invited you to like page <b>:title</b>",
page::phrase.hi_your_name_you_have_a_request_claim_page_from_username,ru,metafox/page,"Hi :admin_name, you have a request claim page from :user_name",
page::phrase.home,ru,metafox/page,Home,
page::phrase.inbox,ru,metafox/page,Inbox,
page::phrase.invite_friends,ru,metafox/page,"Invite Friends",
page::phrase.invite_friend_to,ru,metafox/page,"Invite friend to this page",
page::phrase.label_menu_s,ru,metafox/page,Pages,
page::phrase.like,ru,metafox/page,Like,
page::phrase.liked,ru,metafox/page,Liked,
page::phrase.liked_pages,ru,metafox/page,"Liked Pages",
page::phrase.liked_successfully,ru,metafox/page,"Liked successfully",
page::phrase.like_page_notification_type,ru,metafox/page,"Liked Page Notification",
page::phrase.manage,ru,metafox/page,Manage,
page::phrase.manage_claims,ru,metafox/page,"Manage Claims",
page::phrase.maximum_name_length,ru,metafox/page,"Maximum Length for Page Title",
page::phrase.maximum_name_length_description,ru,metafox/page,"Should be greater than ""Minimum Length for Page Title""",
page::phrase.member_has_been_unblocked,ru,metafox/page,"Member has been unblocked.",
page::phrase.member_have_been_invites_to_like_page,ru,metafox/page,"Member(s) have been invited to like this page",
page::phrase.members,ru,metafox/page,Members,
page::phrase.member_updated_to_admin_successfully,ru,metafox/page,"Member was updated to page admin successfully.",
page::phrase.menu,ru,metafox/page,Menu,
page::phrase.message,ru,metafox/page,Message,
page::phrase.minimum_name_length,ru,metafox/page,"Minimum Length for Page Title",
page::phrase.minimum_name_length_description,ru,metafox/page,"Should be greater than or equal to 1",
page::phrase.my_pages,ru,metafox/page,"My Pages",
page::phrase.my_pending_pages,ru,metafox/page,"My Pending Pages",
page::phrase.no_admin_has_been_set_to_handle_this_type_of_issues,ru,metafox/page,"No admins have been assigned to handle this issue type.",
page::phrase.overview,ru,metafox/page,Overview,
page::phrase.page,ru,metafox/page,Page,
page::phrase.page_about,ru,metafox/page,"Page About",
page::phrase.page_cover_photo_removed_successfully,ru,metafox/page,"Page cover photo was removed successfully.",
page::phrase.page_featured_successfully,ru,metafox/page,"Page was featured successfully.",
page::phrase.page_global_search_label,ru,metafox/page,Pages,
page::phrase.page_info,ru,metafox/page,"Page Info",
page::phrase.page_invites,ru,metafox/page,"Page Invites",
page::phrase.page_label_saved,ru,metafox/page,Page,
page::phrase.page_menu_settings,ru,metafox/page,"Page Menu Settings",
page::phrase.page_messages,ru,metafox/page,"Page Messages",
page::phrase.page_name,ru,metafox/page,"Page Name",
page::phrase.page_notification_type,ru,metafox/page,"Page Notifications",
page::phrase.page_owner,ru,metafox/page,"Page Owner",
page::phrase.page_permissions,ru,metafox/page,"Page Permissions",
page::phrase.pages,ru,metafox/page,Pages,
page::phrase.page_settings,ru,metafox/page,"Page Settings",
page::phrase.page_stat_label,ru,metafox/page,Pages,
page::phrase.page_type,ru,metafox/page,"Page Type",
